Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
91275;91940;GOMETZ-LE-CHATEL;ESSONNE;ILE-DE-FRANCE;Commune simple;150.0;498.0;2.4;48.6745834658, 2.142891374;"{""type"": ""Polygon"", ""coordinates"": [[[2.155439056839545, 48.65933537369006], [2.138656349758428, 48.66510716928048], [2.121591817423227, 48.68015755615423], [2.121943243236453, 48.683497340448085], [2.141560081331339, 48.68593392205398], [2.150231104275433, 48.68403509881167], [2.153378907232919, 48.67839956933676], [2.161288984972471, 48.67556803747717], [2.164094990996519, 48.67506602572145], [2.155421256844289, 48.666324548661464], [2.155439056839545, 48.65933537369006]]]}";17886;275;13;3;91;11
77356;77480;PASSY-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;66.0;457.0;0.0;48.4286806122, 3.34584614582;"{""type"": ""Polygon"", ""coordinates"": [[[3.33803096451744, 48.4185503495062], [3.321445675792542, 48.42928431976387], [3.350676210265637, 48.43803605970112], [3.369893006301988, 48.432885716232995], [3.356496087497363, 48.422994574153925], [3.33803096451744, 48.4185503495062]]]}";2199;356;01;3;77;11
78440;78130;LES MUREAUX;YVELINES;ILE-DE-FRANCE;Commune simple;29.0;1238.0;31.5;48.9888041078, 1.91363448925;"{""type"": ""Polygon"", ""coordinates"": [[[1.92077456719323, 48.96868326972048], [1.915863783152318, 48.970329684390634], [1.897332319622064, 48.97974738676358], [1.889532844053993, 48.975826391770696], [1.877945129915948, 48.98228351661632], [1.875786925105898, 48.99236249125559], [1.881045108482124, 48.99377857648098], [1.937101530401386, 49.00657244197613], [1.9464688830985, 49.00638525124825], [1.939088358567342, 48.980906347052596], [1.934534757144936, 48.982430768875794], [1.92077456719323, 48.96868326972048]]]}";26159;440;14;1;78;11
77335;77124;CHAUCONIN-NEUFMONTIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;93.0;1736.0;2.7;48.9719332783, 2.83158634864;"{""type"": ""Polygon"", ""coordinates"": [[[2.82589588564868, 48.944942602991496], [2.823598192430414, 48.96226766111016], [2.802736073345165, 48.96451022419272], [2.796148998755305, 48.98999221157907], [2.80656198926171, 48.99336351016397], [2.809683366511139, 48.99177689837727], [2.813598604727837, 48.98975981705443], [2.8372621920063, 48.994802846965456], [2.860392210210019, 48.976335123865475], [2.85736172350555, 48.97059449810367], [2.868406048114334, 48.96201946254452], [2.86272972522934, 48.95503501055141], [2.82589588564868, 48.944942602991496]]]}";14555;335;17;1;77;11
95652;95270;VIARMES;VAL-D'OISE;ILE-DE-FRANCE;Chef-lieu canton;83.0;826.0;4.9;49.1231107932, 2.37799676025;"{""type"": ""Polygon"", ""coordinates"": [[[2.361450841305992, 49.10705139711033], [2.355488155497099, 49.11188392203759], [2.35453596169832, 49.12125674973532], [2.365883926019734, 49.13314053142814], [2.374896025549623, 49.13686505539184], [2.3907663627954, 49.13783656415175], [2.411267838610955, 49.13409042123122], [2.40783524250132, 49.12631422529639], [2.403905992847641, 49.12846169368214], [2.384502376407843, 49.12759075803985], [2.386400017284632, 49.11774606848419], [2.396040220197113, 49.115663924368974], [2.391650782027316, 49.11036390910594], [2.361450841305992, 49.10705139711033]]]}";16707;652;26;2;95;11
77357;77970;PECY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;129.0;2108.0;0.8;48.6467079831, 3.07507507912;"{""type"": ""Polygon"", ""coordinates"": [[[3.102442198844801, 48.61787562472165], [3.079006400685325, 48.62283175884262], [3.072785713581808, 48.62788192316563], [3.057983100296518, 48.62923030106409], [3.053728686636449, 48.635519769931996], [3.043592203517203, 48.63703505764514], [3.027555142240502, 48.64587282436717], [3.043049098272221, 48.653243991714525], [3.041612474011107, 48.65628473999865], [3.050878282221406, 48.66299122895404], [3.06045105405505, 48.66298675866272], [3.080413660893211, 48.67334584021631], [3.103612108751579, 48.66746340832894], [3.102264740088979, 48.62426225937383], [3.102442198844801, 48.61787562472165]]]}";22231;357;23;3;77;11
95580;95470;SAINT-WITZ;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;139.0;763.0;2.6;49.0857837241, 2.55227615042;"{""type"": ""Polygon"", ""coordinates"": [[[2.545737230936195, 49.07039451431889], [2.533555495909169, 49.07973500776335], [2.529064478109476, 49.0783867550641], [2.524137347460493, 49.084319709637406], [2.524519436814459, 49.097889235528015], [2.530765744533759, 49.09609752207641], [2.530630012565814, 49.092941024884865], [2.540031103817302, 49.09193435787014], [2.549610139852164, 49.09246514759552], [2.550555366844223, 49.09556170954141], [2.55946499895601, 49.097617729945284], [2.5766227249834, 49.092446413116114], [2.58300173148434, 49.080654011125155], [2.569950012956503, 49.07656186210226], [2.55057241404809, 49.07937723744525], [2.545737230936195, 49.07039451431889]]]}";35730;580;15;2;95;11
95012;95510;AMENUCOURT;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;68.0;879.0;0.2;49.11033118, 1.65004984269;"{""type"": ""Polygon"", ""coordinates"": [[[1.623321873890322, 49.086082883620016], [1.619438281763276, 49.08796276931697], [1.620143032462086, 49.09698143834614], [1.627020889731228, 49.10512644982944], [1.648114414699514, 49.125031671552456], [1.655977092113089, 49.13038920548714], [1.671303288709838, 49.12746612765348], [1.669674675222454, 49.11725093901295], [1.676497273821094, 49.10811808275604], [1.658380383434737, 49.09578654391199], [1.652212971147517, 49.104943830096325], [1.647482006192063, 49.10569103902595], [1.642400811450452, 49.09993256515411], [1.633313501530459, 49.09710488889437], [1.623321873890322, 49.086082883620016]]]}";28389;012;16;3;95;11
75103;75003;PARIS-3E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;Chef-lieu canton;35.0;116.0;35.7;48.8630541318, 2.35936105897;"{""type"": ""Polygon"", ""coordinates"": [[[2.3684017253737, 48.855739961952956], [2.350088493587214, 48.86195533215501], [2.350834505477619, 48.863344374598334], [2.354114163249875, 48.86927979700135], [2.363856758564782, 48.86743436510144], [2.3684017253737, 48.855739961952956]]]}";36582;103;17;1;75;11
77026;77560;BEAUCHERY-SAINT-MARTIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;153.0;2784.0;0.4;48.6022245541, 3.42081185296;"{""type"": ""Polygon"", ""coordinates"": [[[3.465516159102228, 48.57048567886506], [3.422780221496735, 48.57071717373327], [3.419267570422228, 48.580633647686426], [3.409264000713713, 48.58084838003484], [3.398859130374902, 48.59246979121993], [3.374708864727859, 48.60392732908412], [3.385595125814903, 48.619823092609835], [3.385702373586284, 48.623330850425056], [3.380882717336485, 48.62479457475067], [3.387636143005891, 48.62978305820963], [3.397512389424642, 48.631216708574684], [3.427516824180119, 48.63126572343313], [3.447017717442494, 48.62811781181145], [3.444883152113173, 48.61805121785081], [3.439002852057613, 48.61250499805291], [3.44089881275449, 48.60567958109106], [3.469022693533521, 48.57305363325668], [3.465516159102228, 48.57048567886506]]]}";28431;026;29;3;77;11
78296;78440;GUITRANCOURT;YVELINES;ILE-DE-FRANCE;Commune simple;101.0;739.0;0.6;49.0075668772, 1.77906463847;"{""type"": ""Polygon"", ""coordinates"": [[[1.775443489268061, 48.988637408433505], [1.762190379674231, 48.98969750078092], [1.763656030611079, 48.998741755544714], [1.755444721823972, 49.00603122751265], [1.767907563482744, 49.01138477467182], [1.785220493733161, 49.03103087254119], [1.791165122331118, 49.02006562704021], [1.799137585224867, 49.01707006879143], [1.797852557313337, 49.00879268568982], [1.795654191850423, 49.002196750857834], [1.778641440656493, 48.995019180267604], [1.775443489268061, 48.988637408433505]]]}";16780;296;10;1;78;11
77018;77700;BAILLY-ROMAINVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;133.0;779.0;6.1;48.8434284926, 2.81665828126;"{""type"": ""Polygon"", ""coordinates"": [[[2.803030137156004, 48.82920343684943], [2.802347486268762, 48.829616009618206], [2.796167202782693, 48.84252016542104], [2.798389686018458, 48.856202736080405], [2.814432634017069, 48.855680102440175], [2.834509512037865, 48.859378786853526], [2.829015144242696, 48.843264111051674], [2.837827830066352, 48.8398319291511], [2.841144378260184, 48.83346006709394], [2.832435950371334, 48.83029149069933], [2.812501621724072, 48.831772798976445], [2.803030137156004, 48.82920343684943]]]}";30312;018;43;5;77;11
91577;91250;SAINTRY-SUR-SEINE;ESSONNE;ILE-DE-FRANCE;Commune simple;61.0;331.0;5.1;48.5930107359, 2.4941919266;"{""type"": ""Polygon"", ""coordinates"": [[[2.482368683850292, 48.58256729233454], [2.490357142177879, 48.60735716018246], [2.499562378783351, 48.605030433928405], [2.504735654305192, 48.5858019006497], [2.508874108541508, 48.584028949848545], [2.482368683850292, 48.58256729233454]]]}";9085;577;32;2;91;11
77336;77610;NEUFMOUTIERS-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;117.0;1622.0;1.0;48.7742365844, 2.82602108151;"{""type"": ""Polygon"", ""coordinates"": [[[2.811794650872296, 48.74837249406821], [2.795820787556884, 48.75704350874759], [2.801960100311097, 48.76664144259377], [2.813011252455826, 48.77324280699761], [2.803116527104884, 48.78107855950555], [2.796234512083132, 48.7939371372105], [2.812756082333418, 48.79506139899677], [2.815401942254144, 48.797502812206], [2.832128282433762, 48.79046739638364], [2.847385175544006, 48.79105446054244], [2.852786520739574, 48.79677225267155], [2.857892353099356, 48.79645465910194], [2.862063175525255, 48.79448992234368], [2.857219696346011, 48.788557356359966], [2.857360906770931, 48.78171324682964], [2.847528345833451, 48.77466791192513], [2.848929943956331, 48.7558543421453], [2.845576645986877, 48.75824246203643], [2.835810859452755, 48.75782470481994], [2.825795768642239, 48.75063326808254], [2.811794650872296, 48.74837249406821]]]}";33944;336;27;3;77;11
78146;78400;CHATOU;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;40.0;507.0;29.8;48.8965574645, 2.15393458329;"{""type"": ""Polygon"", ""coordinates"": [[[2.158314348980121, 48.88060908213844], [2.144932867136534, 48.88338319059757], [2.145855525153701, 48.893642338398294], [2.135995117674065, 48.90591953185833], [2.125952172485708, 48.907663324128045], [2.133703441910071, 48.91164071985621], [2.142580713398806, 48.904491946945505], [2.161350443110867, 48.90799733182186], [2.174275675157644, 48.899066831513004], [2.169348728527837, 48.89581313262221], [2.158314348980121, 48.88060908213844]]]}";20247;146;04;3;78;11
77501;77250;VILLECERF;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;89.0;1092.0;0.8;48.32726351, 2.84591675983;"{""type"": ""Polygon"", ""coordinates"": [[[2.859227638601384, 48.31161592698783], [2.808424583052447, 48.321189603840644], [2.81582072549112, 48.331772965902275], [2.84382955824396, 48.341763956345204], [2.853308973805679, 48.33977873635425], [2.870936252571521, 48.34416280792519], [2.877032866341265, 48.339949695612646], [2.868451761184564, 48.33384047758506], [2.870495226823397, 48.31496675248812], [2.868776345832428, 48.3118878165676], [2.859227638601384, 48.31161592698783]]]}";13069;501;21;4;77;11
77350;77330;OZOIR-LA-FERRIERE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;108.0;1566.0;20.4;48.7635612396, 2.67962508199;"{""type"": ""Polygon"", ""coordinates"": [[[2.673395640670203, 48.743783924751455], [2.665263184232957, 48.752260875322875], [2.650712780357524, 48.74970983741689], [2.644772580400759, 48.75519671999482], [2.648481044467624, 48.75998355326593], [2.640676077628485, 48.763414044502355], [2.640856497812167, 48.768828989103966], [2.64911607211257, 48.774798553411394], [2.668821087485197, 48.7746119667986], [2.670031110334599, 48.78123483714439], [2.699950616147494, 48.77777012537729], [2.704983402435263, 48.77817839031716], [2.705018822557863, 48.78154219073424], [2.710176443770087, 48.78159978187216], [2.713816662152812, 48.77544774039521], [2.709814081191255, 48.77334250059162], [2.714117544689658, 48.76026663017338], [2.703953986206554, 48.74854056477865], [2.68589587588802, 48.74792779604215], [2.673395640670203, 48.743783924751455]]]}";24852;350;33;5;77;11
77282;77990;MAUREGARD;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;116.0;873.0;0.3;49.0288930356, 2.57185471414;"{""type"": ""Polygon"", ""coordinates"": [[[2.553060644854189, 49.0098171174389], [2.550671669288907, 49.01261372371493], [2.538283698051412, 49.014482022426265], [2.535014939309859, 49.02381210482949], [2.544746970760758, 49.02260850798226], [2.562971649522693, 49.02759481999725], [2.56933989297066, 49.03959499239004], [2.579623848408946, 49.046501144443326], [2.594474167230854, 49.047136658912144], [2.600761460780565, 49.04779613215349], [2.601309902534438, 49.03516450623582], [2.577601761272502, 49.022674637860916], [2.565778810994143, 49.012399560017116], [2.553060644854189, 49.0098171174389]]]}";12913;282;09;1;77;11
91654;91890;VIDELLES;ESSONNE;ILE-DE-FRANCE;Commune simple;128.0;879.0;0.7;48.4683664138, 2.42068572026;"{""type"": ""Polygon"", ""coordinates"": [[[2.444672047430659, 48.45263887700132], [2.412700367714457, 48.45627251706655], [2.407660084975451, 48.46065574026465], [2.399871546013018, 48.46041870293054], [2.403837375831908, 48.46972298791916], [2.38574775468062, 48.473328304147756], [2.391371982315057, 48.48068928486794], [2.400834819356814, 48.47794854085381], [2.415182717762268, 48.48113278334931], [2.436206338780357, 48.480307825699185], [2.436524087664635, 48.47717862280577], [2.445053291047977, 48.47543751628218], [2.44199594287873, 48.46902679440351], [2.444672047430659, 48.45263887700132]]]}";8352;654;11;1;91;11
77095;77410;CHARNY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;95.0;1254.0;1.2;48.9697818712, 2.7560033506;"{""type"": ""Polygon"", ""coordinates"": [[[2.761135570187858, 48.952771425273106], [2.741866897800299, 48.95331599870737], [2.724226764631097, 48.95824055324883], [2.723410285392201, 48.960270959102154], [2.732720650488579, 48.96884381601686], [2.733818506632174, 48.975833277533084], [2.738765519827944, 48.975430508699645], [2.747338568028838, 48.99060973630512], [2.753418847152294, 48.99065835424613], [2.767960023144848, 48.990075890587875], [2.779297862481128, 48.97152835474864], [2.788502617739323, 48.968523524832555], [2.782736427077032, 48.959296051335926], [2.763265533987282, 48.95578811878044], [2.761135570187858, 48.952771425273106]]]}";36038;095;37;1;77;11
77250;77320;LEUDON-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;164.0;436.0;0.1;48.7304236391, 3.2680908114;"{""type"": ""Polygon"", ""coordinates"": [[[3.273533106746537, 48.71408330315584], [3.268815955715283, 48.72713581086798], [3.250445237938258, 48.732041667251394], [3.234920860514908, 48.73264886086339], [3.23483893891065, 48.73862117596283], [3.242056851707612, 48.738040125247366], [3.261097848598732, 48.736084232957445], [3.279101858207047, 48.73880471938572], [3.291596037492207, 48.72860236516931], [3.273533106746537, 48.71408330315584]]]}";19558;250;11;3;77;11
77440;77260;SAMMERON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;88.0;617.0;1.0;48.9415743758, 3.07701664102;"{""type"": ""Polygon"", ""coordinates"": [[[3.091844391789055, 48.925915651474675], [3.07664047443726, 48.93440637091441], [3.051811157053228, 48.933052804535535], [3.060077353804686, 48.952337866487035], [3.099247225470975, 48.950603278091435], [3.093901568546826, 48.93152545439367], [3.091844391789055, 48.925915651474675]]]}";11716;440;12;1;77;11
77507;77480;VILLENAUXE-LA-PETITE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;87.0;2073.0;0.5;48.4004012721, 3.31327470557;"{""type"": ""Polygon"", ""coordinates"": [[[3.330103202863036, 48.37212260524888], [3.313779407634699, 48.3769622716974], [3.309586406106791, 48.37584869290142], [3.310892801114208, 48.37296628008847], [3.28282451053873, 48.38157456964112], [3.286228036453403, 48.40144017172386], [3.295229768730199, 48.409272166790224], [3.296970848887384, 48.41607823725499], [3.290930849896363, 48.428481412849266], [3.296043838374866, 48.42905353625551], [3.313431815828307, 48.43195072331269], [3.321445675792542, 48.42928431976387], [3.33803096451744, 48.4185503495062], [3.33682456063114, 48.41167139004877], [3.334535537507199, 48.40872697634013], [3.340585135965553, 48.38931286977338], [3.336537632493436, 48.373184133803534], [3.330103202863036, 48.37212260524888]]]}";24020;507;01;3;77;11
77137;77560;COURTACON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;157.0;1216.0;0.2;48.7030582245, 3.29070185635;"{""type"": ""Polygon"", ""coordinates"": [[[3.301420311084736, 48.682913067345524], [3.282980550115958, 48.68669101688758], [3.263886860639173, 48.68525068599606], [3.26097929706227, 48.68786551675809], [3.262304779149535, 48.69753174779634], [3.276861448163169, 48.69581687349293], [3.278997318275885, 48.6988700331934], [3.272696233106311, 48.70738438040259], [3.273533106746537, 48.71408330315584], [3.291596037492207, 48.72860236516931], [3.308124833372759, 48.72341609404193], [3.312074243250885, 48.717775366179374], [3.305602919824889, 48.712926148416884], [3.306781746598605, 48.703047218239846], [3.310983327442211, 48.701201462300496], [3.309294192785446, 48.69131185970424], [3.322219027530653, 48.68766181354595], [3.321465177190714, 48.68657549948302], [3.312696472411477, 48.68774112932945], [3.301420311084736, 48.682913067345524]]]}";18902;137;29;3;77;11
77455;77111;SOIGNOLLES-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;85.0;1075.0;2.0;48.645281445, 2.70806809246;"{""type"": ""Polygon"", ""coordinates"": [[[2.720364375338891, 48.62769286514923], [2.694995919394673, 48.63594201263084], [2.680569675929177, 48.64034772842434], [2.684417279914954, 48.64826453047397], [2.6786261970069, 48.65182002707391], [2.681873059121245, 48.66037384482682], [2.690428187679012, 48.66248316585699], [2.706408640659127, 48.66513208333489], [2.713663322352479, 48.64961566700014], [2.731737986145363, 48.64573595323172], [2.740614947861151, 48.64856201320029], [2.744429454150815, 48.64300241171631], [2.738849541865862, 48.63510173910916], [2.720364375338891, 48.62769286514923]]]}";21722;455;02;2;77;11
